Timestamp,Avg_Conf(%),InferenceTime(ms),TotalLatencyTime(ms),FPS,CPU_Temp(℃),CPU_Usage(%),Memory_Usage(%)
2026-04-15 06:02:29,82.76,84.3,106.2,6.65,39.7,31.6,20.9
2026-04-15 06:02:29,83.37,84.1,98.7,7.51,39.7,42.6,20.9
2026-04-15 06:02:29,82.09,86.3,100.5,7.43,39.1,43.6,20.9
2026-04-15 06:02:30,82.69,83.3,96.2,7.67,38.6,40.7,20.9
2026-04-15 06:02:30,82.81,82.6,98.5,7.51,39.1,40.4,21.0
2026-04-15 06:02:30,83.07,94.9,110.6,6.88,40.2,40.4,20.9
2026-04-15 06:02:30,82.27,87.1,110.1,6.31,39.1,33.9,20.9
2026-04-15 06:02:30,82.94,85.8,97.3,7.57,39.7,45.3,20.9
2026-04-15 06:02:30,83.22,89.7,102.5,7.31,39.1,43.9,20.9
2026-04-15 06:02:30,82.79,84.1,108.3,6.12,39.7,29.5,21.0
2026-04-15 06:02:31,83.18,84.6,97.6,7.59,39.1,42.6,21.0
2026-04-15 06:02:31,82.07,102.0,116.5,6.64,39.7,37.9,21.0
2026-04-15 06:02:31,82.8,87.5,110.3,6.57,38.0,38.7,21.0
2026-04-15 06:02:31,82.57,89.0,112.0,5.95,39.1,32.8,21.0
2026-04-15 06:02:31,82.74,87.3,109.8,6.06,39.1,33.3,21.0
2026-04-15 06:02:31,82.85,86.6,97.7,7.55,38.6,44.6,21.0
2026-04-15 06:02:31,82.63,86.2,97.9,7.46,40.2,36.0,21.0
2026-04-15 06:02:32,82.91,93.9,105.6,7.15,39.1,36.5,21.0
2026-04-15 06:02:32,82.18,97.1,120.7,5.87,39.1,32.8,21.0
2026-04-15 06:02:32,82.78,88.4,111.4,6.36,39.7,33.9,21.0
2026-04-15 06:02:32,82.68,86.8,109.9,6.06,39.1,29.0,21.0
2026-04-15 06:02:32,82.33,85.0,96.7,7.61,39.7,43.4,20.9
2026-04-15 06:02:32,82.4,90.0,104.1,7.24,38.6,38.2,20.9
2026-04-15 06:02:33,82.74,86.9,109.4,6.11,39.7,35.4,21.0
2026-04-15 06:02:33,82.86,101.0,111.5,6.79,39.7,41.4,21.0
2026-04-15 06:02:33,82.43,98.2,121.5,6.1,39.7,34.9,21.1
2026-04-15 06:02:33,82.89,88.8,111.8,6.37,39.7,36.9,21.0
2026-04-15 06:02:33,82.41,84.7,107.8,6.15,39.1,31.1,21.1
2026-04-15 06:02:33,82.16,82.6,100.4,7.45,39.7,41.1,21.1
2026-04-15 06:02:33,82.08,82.3,92.8,7.7,39.7,43.1,21.1
